Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
general-purpose-adhesive-transfer-tape,General Purpose Adhesive Transfer Tape,"<p>General-purpose adhesive transfer tape provides strong adhesion in a variety of applications, from packaging to crafting and common assembling. Its versatility has become an essential tool for various industries as it offers a seamless bonding experience for both temporary and permanent solutions.</p><h3>Key Features</h3><ul><li>Strong Adhesion — Offers a reliable bond on various surfaces like paper, plastic, metal and glass.</li><li>Easy Application — A hassle-free, user-friendly design allows for quick and precise application without a mess.</li><li>Versatile uses — Perfect for temporary and permanent bonding, from delicate crafting projects to industrial tasks.</li><li>Durability — Resists aging, moisture and temperature variations, so your bond stays strong and intact.</li></ul><img src=""/img/products/5fef3fd0113b.jpg"" alt=""General Purpose Adhesive Transfer Tape Applications""><h3>Specifications</h3><ul><li>Adhesive Type – Acrylic-based adhesive for robust and consistent bonding.</li><li>Temperature Range – Operates from -20°C to 80°C, suitable for a wide range of conditions.</li><li>Thickness – Available in 0.05mm thickness, balancing flexibility and strength.</li><li>Tape Width &amp; Length – Standard width of 12mm x 33m.</li><li>Backing Material – A protective paper liner at the back for easy application and handling.</li></ul><h3>Application</h3><p>Our adhesive transfer tape is ideal for crafting, DIY projects, and industrial use. It also excels in applications such as scrapbooking, packaging, and light assembly, where a strong, invisible bond is required without the mess of liquid adhesives.</p><h3>Frequently asked questions</h3><h4>Can this tape be used for outdoor applications?</h4><p>Yes — it can withstand temperatures from -20°C to 80°C, making it suitable for outdoor use in most climates.</p><h4>What is the temperature resistance of this adhesive transfer tape?</h4><p>It can withstand temperatures from -20°C to 80°C, making it suitable to apply in any weather.</p><h4>Is this tape suitable for use on delicate materials?</h4><p>Yes — its versatility makes it suitable for delicate DIY projects as well as robust industrial uses.</p>",Husky Tape,,ATG Tapes,"ATG Tapes, Manufacturing, Tapes for Visual, Arts & Entertainment",FALSE,Size,,Colour,,,,Husky-456-General-Purpose-Transfer-Tape,0,shopify,0,deny,manual,0.00,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/general-purpose-adhesive-transfer-tape.webp,1,General Purpose Adhesive Transfer Tape,FALSE,General Purpose Adhesive Transfer Tape,"General-purpose adhesive transfer tape provides strong adhesion in a variety of applications, from packaging to crafting and common assembling. Its versatility has become an essential tool for various industries as it offers a seamless bonding experience for both temporary and permanent solutions.",draft
general-purpose-adhesive-transfer-tape,,,,,,,,,,,,,,,,,,,,,,,,,https://mytapestore.com.au/wp-content/uploads/2023/08/303-2.jpg,2,General Purpose Adhesive Transfer Tape,,,,
general-purpose-adhesive-transfer-tape,,,,,,,,,,,,,,,,,,,,,,,,,https://mytapestore.com.au/wp-content/uploads/2023/08/305.jpg,3,General Purpose Adhesive Transfer Tape,,,,
general-purpose-adhesive-transfer-tape,,,,,,,,,,,,,,,,,,,,,,,,,https://mytapestore.com.au/wp-content/uploads/2023/08/304.jpg,4,General Purpose Adhesive Transfer Tape,,,,
white-double-sided-polyester-tape,White Double Sided Polyester Tape,"<img src=""/img/products/49a6bea28f61.jpg"" alt=""""><p>White Double Sided Polyester Tape has tremendous bonding strength for any application, from a simple repair to demanding tasks in industry. It is designed to give an immaculate finish on both visible and hidden surfaces, made from high-quality polyester that stays tough and flexible.</p><h3>Key Features</h3><ul><li>High Stickiness — A very sticky adhesive makes a durable bond even on challenging surfaces, holding firm whether hanging, holding or connecting.</li><li>Unseen Style — The white colour gives a smooth, modern look, so the tape all but disappears on the surfaces it&#x27;s placed on.</li><li>Longevity — Built to handle temperature change and moisture, making it a trustworthy choice indoors or outdoors.</li><li>Versatile Applications — Strong enough for general-purpose use, from DIY projects to everyday office supplies.</li></ul><h3>Specifications</h3><ul><li>Material — Top-quality polyester for great strength and flexibility.</li><li>Thickness — Sized for the application; firm enough that it separates rather than lifts once applied.</li><li>Width &amp; Length — Available in 06mm, 09mm, 12mm, 18mm, 24mm, 36mm and 48mm widths x 33m.</li><li>Adhesive Type — A strong adhesive suited to both short-term and long-term use.</li><li>Temperature Range — Reliable across a wide range of indoor and outdoor conditions.</li></ul><img src=""/img/products/c7e805b8c258.jpg"" alt=""Double Sided Polyester Tape Applications""><h3>Application</h3><ul><li>Home repairs — hanging pictures or fixing items around the house.</li><li>Office projects — keeping documents in place or tidying a workspace.</li><li>Craft projects — a strong, hidden hold that keeps finished work looking clean.</li><li>Work projects — a dependable hold for construction and repair jobs.</li><li>Boxes — sealing boxes for storage and shipping.</li><li>Decor — mounting signs or posters without visible tape marks.</li></ul><h3>Usage Instructions</h3><ul><li>Surface preparation — clean and dry the surface first for the strongest bond.</li><li>Application — peel off the backing paper, place the tape, and press down firmly along its full length.</li><li>Trimming and removal — trim with scissors for a clean cut; peel away to remove.</li></ul><h3>Frequently asked questions</h3><h4>What surfaces are compatible with White Double Sided Polyester Tape?</h4><p>It works well on a variety of surfaces, including metal, plastic, glass and fabric, making it reliable for almost any project.</p><h4>Can White Double Sided Polyester Tape be used outdoors?</h4><p>Yes — it&#x27;s designed to handle outdoor weather and performs well even in tough conditions.</p>",Husky Tape,,Polyester Tape,"Polyester Tape, Manufacturing, Tapes for Visual, Arts & Entertainment",TRUE,Size,06mm x 33m,Colour,White,,,a5918b55ea2e,0,shopify,100,deny,manual,7.88,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/white-double-sided-polyester-tape.webp,1,White Double Sided Polyester Tape,FALSE,White Double Sided Polyester Tape,"White Double Sided Polyester Tape has tremendous bonding strength for any application, from a simple repair to demanding tasks in industry. It is designed to give an immaculate finish on both visible and hidden surfaces, made from high-quality polyester that stays tough and flexible.",active
white-double-sided-polyester-tape,,,,,,,,Size,09mm x 33m,Colour,White,,,a5918b55ea2e,0,shopify,100,deny,manual,10.12,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/234.jpg,2,White Double Sided Polyester Tape,,,,
white-double-sided-polyester-tape,,,,,,,,Size,12mm x 33m,Colour,White,,,a5918b55ea2e,0,shopify,100,deny,manual,13.47,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/235.jpg,3,White Double Sided Polyester Tape,,,,
white-double-sided-polyester-tape,,,,,,,,Size,18mm x 33m,Colour,White,,,a5918b55ea2e,0,shopify,100,deny,manual,17.99,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/236.jpg,4,White Double Sided Polyester Tape,,,,
white-double-sided-polyester-tape,,,,,,,,Size,24mm x 33m,Colour,White,,,a5918b55ea2e,0,shopify,100,deny,manual,23.66,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/237.jpg,5,White Double Sided Polyester Tape,,,,
white-double-sided-polyester-tape,,,,,,,,Size,36mm x 33m,Colour,White,,,a5918b55ea2e,0,shopify,100,deny,manual,33.72,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/238.jpg,6,White Double Sided Polyester Tape,,,,
white-double-sided-polyester-tape,,,,,,,,Size,48mm x 33m,Colour,White,,,a5918b55ea2e,0,shopify,100,deny,manual,43.77,,TRUE,TRUE,,,,,,,,
double-sided-black-butyl-tape,Double-Sided Butyl Tape – Kikusui,"<p>Double-sided butyl tape used in sealing and bonding is an adhesive solution you can count on for delivering strength, flexibility and lasting weather resistance. This double-sided butyl tape is a must-have for professionals and DIY enthusiasts, trusted by contractors and tradies across Australia. This is the most active tape made with premium quality synthetic rubber that acts brilliantly where others fail and stands up to every element with solid adhesion- no mess and no fuss. With its good compatibility with any surface like metal, glass, wood, PVC and painted surfaces, it is good to use indoors and outdoors as well.</p><p>Order premium quality butyl double-sided tape in any quality online from My Tape Store today.</p><h3>Incredible Features To Look Into:</h3><ul><li>Double-sided adhesion makes it suitable to bond on both sides.</li><li>Weather resistant to perform excellently in extreme temperatures(ideal from -40°C to +90°C), and resists water, UV rays and corrosion.</li><li>Flexible enough to fit any surface without cracking or shrinking.</li><li>Provides a clean and stylish finish for cars, industry, and home use.</li><li>Residue-free removal, leaving no sticky mess behind.</li></ul><img src=""/img/products/a6087e9501be.jpg"" alt=""""><h3>Application Areas</h3><p>Perfect for automotive maintenance, roofing projects, skylights, window trims, and automotive weather sealing. Use it well on construction joints and HVAC ducting. Ideal for a watertight, vibration-resistant seal.</p><h3>Specifications To Ask For</h3><p>Available in different size specifications made with premium grade, butyl rubber in black colour and with 15m length. However, other widths are available in 24mm, 36mm, 48mm, 72mm, and 96mm.</p><p>Bulk orders are available to deliver across any location in Australia.</p>",Kikusui,,Butyl Tape,"Butyl Tape, Airconditioning Refrigeration Tapes, Building & Construction, HVAC & Plumbing, Roofing & Gutters, Solar Energy",TRUE,Size,24mm x 15m,Colour,Black,,,H-18324,0,shopify,100,deny,manual,22.92,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/image-7.jpg,1,Double-Sided Butyl Tape – Kikusui,FALSE,Double-Sided Butyl Tape – Kikusui,"Double-sided butyl tape used in sealing and bonding is an adhesive solution you can count on for delivering strength, flexibility and lasting weather resistance. This double-sided butyl tape is a must-have for professionals and DIY enthusiasts, trusted by contractors and tradies across Australia. This is the most activ",active
double-sided-black-butyl-tape,,,,,,,,Size,36mm x 15m,Colour,Black,,,H-18336,0,shopify,100,deny,manual,32.68,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/261-1.jpg,2,Double-Sided Butyl Tape – Kikusui,,,,
double-sided-black-butyl-tape,,,,,,,,Size,48mm x 15m,Colour,Black,,,H-18348,0,shopify,100,deny,manual,42.40,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/262.jpg,3,Double-Sided Butyl Tape – Kikusui,,,,
double-sided-black-butyl-tape,,,,,,,,Size,72mm x 15m,Colour,Black,,,H-18372,0,shopify,100,deny,manual,61.88,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/264.jpg,4,Double-Sided Butyl Tape – Kikusui,,,,
double-sided-black-butyl-tape,,,,,,,,Size,96mm x 15m,Colour,Black,,,H-18396,0,shopify,100,deny,manual,80.22,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/265.jpg,5,Double-Sided Butyl Tape – Kikusui,,,,
spacer-glazing-tape,Structural Glazing Tape – Medium Density Open Cell,"<p>Improve the appeal and quality of your projects using excellent-quality open-cell structural glazing tape provided by My Tape Store. Designed to create precise and uniform space, this adhesive solution ensures enhanced cushion for enhanced durability. Made with open-cell PVC foam, this tape guarantees a seamless finish, high performance, and supreme bonding. Get the precision and performance your project looks for with its double-sided high-tack acrylic adhesive. This open-cell glazing tape maintains its double-sided adhesive strength and ensures reliable performance in all conditions.</p><p>We aim to deliver excellence with our high-performance adhesive tapes across all locations in Australia. Order any quantity online today!</p><h3>Key Features</h3><p>Precision &amp; Spacing: Open-cell glazing tape helps prevent misalignment with its precise construction. The open cell structure completely seals out air, moisture and dust.</p><p>Long-lasting adhesion: With the highly aggressive adhesive on this tape, it offers super adhesion, making it capable of always giving a long-lasting, cost-effective result, with its reliability and durability despite the weather.</p><p>Soundproofing: It prevents maximum energy wastage and transmission of sounds to ensure comfort and efficiency with its open-cell structure.w</p><p>Hassle-free application: Suitable for professionals and DIYers, it comes with a quick, efficient, and mess-free installation feature. It is ideal for marine window glazing applications.</p><img src=""/img/products/8c2ccb983c19.jpg"" alt=""""><h3>Specifications</h3><p>This open-cell glazing tape maintains consistent gaps as made with premium-quality PVC foam. Reliable adhesive performance is assured.</p><p>Thickness: 3mm to 9mm (Order as per requirement)</p><p>Width: 6 mm to 24mm</p><p>Colour: Grey</p><p>Length: 15m to 33m</p><p>Temperature Resistance: -50°C to 80°C</p><p>Adhesive: Double-Sided Acrylic</p><p>Water Absorption: 8% by volume</p><p>Tensile Strength: 0.35 Mps min.</p><p>Contact our experts for any requirements. Order now from My Tape Store!</p><h3>Application</h3><ul><li>Bonding glass to metal frameworks– Creates a strong, durable bond for stability and safety in various construction and architectural applications.</li><li>Sealing curtain walls– it helps effective sealing to prevent air and water leakage for boosting energy efficiency.</li><li>Securing windows– Provide secure attachments for windows and ensure they stay intact and protected from external elements.</li><li>Attaching glass panels in facades– With secure bonds it enhances the visual appeal and structural strength.</li><li>Providing structural support– It helps in architectural glazing systems ensuring stability and durability of large glass installations.</li></ul><p>FAQ</p><p>Can Structural Glazing Tape withstand extreme weather conditions?</p><p>Yes, it withstands extreme weather conditions. Whether it’s a high temperature or low, fluctuations and moisture do not affect adhesive strength.</p><p>What is the purpose of Structural Glazing Tape in construction?</p><p>Structural Glazing Tape is used in construction to provide strong and durable bonding between glass and metal frames in glazing systems. This specialized double-sided tape is engineered to offer high-strength adhesion, making it ideal for withstanding environmental stress and providing long-lasting support in structural glazing applications.</p>",Kikusui,,Glazing Tapes,"Glazing Tapes, Building & Construction, Glass & Glazing, Sheathing & Moisture Management",TRUE,Size,9mm thick x 24mm x 7.5m,Colour,Grey,,,H-720924,0,shopify,100,deny,manual,64.15,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/Generated-image-1.jpg,1,Structural Glazing Tape – Medium Density Open Cell,FALSE,Structural Glazing Tape – Medium Density Open Cell,"Improve the appeal and quality of your projects using excellent-quality open-cell structural glazing tape provided by My Tape Store. Designed to create precise and uniform space, this adhesive solution ensures enhanced cushion for enhanced durability. Made with open-cell PVC foam, this tape guarantees a seamless finish",active
spacer-glazing-tape,,,,,,,,Size,9mm thick x 18mm x 7.5m,Colour,Grey,,,H-720918,0,shopify,100,deny,manual,49.45,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/646.jpg,2,Structural Glazing Tape – Medium Density Open Cell,,,,
spacer-glazing-tape,,,,,,,,Size,9mm thick x 12mm x 7.5m,Colour,Grey,,,H-720912,0,shopify,100,deny,manual,33.85,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/643.jpg,3,Structural Glazing Tape – Medium Density Open Cell,,,,
spacer-glazing-tape,,,,,,,,Size,9mm thick x 9mm x 7.5m,Colour,Grey,,,H-720909,0,shopify,100,deny,manual,30.45,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/644.jpg,4,Structural Glazing Tape – Medium Density Open Cell,,,,
spacer-glazing-tape,,,,,,,,Size,9mm thick x 6mm x 7.5m,Colour,Grey,,,H-720906,0,shopify,100,deny,manual,27.22,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/645.jpg,5,Structural Glazing Tape – Medium Density Open Cell,,,,
spacer-glazing-tape,,,,,,,,Size,6mm thick x 24mm x 15m,Colour,Grey,,,H-720624,0,shopify,100,deny,manual,66.58,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,6mm thick x 18mm x 15m,Colour,Grey,,,H-720618,0,shopify,100,deny,manual,54.74,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,6mm thick x 12mm x 15m,Colour,Grey,,,H-720612,0,shopify,100,deny,manual,41.05,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,6mm thick x 9mm x 15m,Colour,Grey,,,H-720609,0,shopify,100,deny,manual,31.61,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,6mm thick x 6mm x 15m,Colour,Grey,,,H-720606,0,shopify,100,deny,manual,25.88,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,5mm thick x 24mm x 15m,Colour,Grey,,,H-720524,0,shopify,100,deny,manual,54.77,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,5mm thick x 18mm x 15m,Colour,Grey,,,H-720518,0,shopify,100,deny,manual,42.21,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,5mm thick x 12mm x 15m,Colour,Grey,,,H-720512,0,shopify,100,deny,manual,28.89,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,5mm thick x 9mm x 15m,Colour,Grey,,,H-720509,0,shopify,100,deny,manual,22.82,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,5mm thick x 6mm x 15m,Colour,Grey,,,H-720506,0,shopify,100,deny,manual,17.30,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,3mm thick x 24mm x 15m,Colour,Grey,,,H-720324,0,shopify,100,deny,manual,52.15,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,3mm thick x 18mm x 15m,Colour,Grey,,,H-720318,0,shopify,100,deny,manual,41.71,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,3mm thick x 12mm x 15m,Colour,Grey,,,H-720312,0,shopify,100,deny,manual,32.12,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,3mm thick x 9mm x 15m,Colour,Grey,,,H-720309,0,shopify,100,deny,manual,25.36,,TRUE,TRUE,,,,,,,,
spacer-glazing-tape,,,,,,,,Size,3mm thick x 6mm x 15m,Colour,Grey,,,H-720306,0,shopify,100,deny,manual,18.73,,TRUE,TRUE,,,,,,,,
pvc-nitrile-foam-tape,PVC Nitrile Foam Tape-Single Sided (Black),"<h3>Weather-Resistant Medium Density Nitrile Foam Tape – Ideal for General Outdoor Use</h3><p>PVC Nitrile Foam Tape is a high-performance sealing and insulation solution with single-sided adhesion. Designed with excellent properties of superior resistance to moisture, dust, and temperature variations. It is a versatile foam tape made with PVC and nitrile rubber. It promises excellent cushioning and the perfect balance of flexibility with strength. Firmly adheres to metal, plastic, and other surfaces. Long-lasting bonds even in demanding environments. An ideal choice for both industrial and residential use.</p><h3>Features</h3><ul><li>Durable PVC-Nitrile closed-cell foam.</li><li>Weatherproof, UV rays and chemicals resistant.</li><li>Single-sided pressure-sensitive, strong adhesive backing.</li><li>Flexible and easy to apply, maintains shape under compression</li><li>Operates in a wide temperature range</li><li>Good thermal insulation with sound-dampening capabilities.</li></ul><h3>Applications</h3><ul><li>HVAC duct sealing and insulation</li><li>Sealing around windows and doors</li><li>Gasket and cushioning in machinery</li><li>Electrical enclosures and panel sealing</li><li>Automotive door and hatch seals</li><li>Vibration &amp; sound damping in machinery and electronics.</li><li>Weatherproofing in marine applications</li><li>Spray booth or cleanroom sealing</li></ul><h3>Specifications</h3><ul><li>Thickness ( 3mm, 6 mm, 9mm, 12mm)</li><li>Width (12mm, 18mm, 24mm, 36mm, 48mm)</li><li>Length (5.5m, 6m, 12m, 24m)</li><li>Material- Polyvinyl chloride blended with nitrile rubber</li></ul><img src=""/img/products/3ffbb8e950fa.jpg"" alt="""">",Husky Tape,,Bumpers Tapes,"Bumpers Tapes, Foam Tape - Single Sided, Airconditioning Refrigeration Tapes, Building & Construction, Electronics & Electrical, Glass & Glazing, HVAC & Plumbing, Manufacturing, Marine, Pool & Spa, Transport Automotive RV",TRUE,Size,12mm thick x 48mm x 5.5m,Colour,Black,,,H-101248,0,shopify,100,deny,manual,71.20,,TRUE,TRUE,,https://mytapestore.com.au/wp-content/uploads/2023/08/10.jpg,1,PVC Nitrile Foam Tape-Single Sided (Black),FALSE,PVC Nitrile Foam Tape-Single Sided (Black),"PVC Nitrile Foam Tape is a high-performance sealing and insulation solution with single-sided adhesion. Designed with excellent properties of superior resistance to moisture, dust, and temperature variations. It is a versatile foam tape made with PVC and nitrile rubber. It promises excellent cushioning and the perfect ",active
